id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
28459,Women,Apparel,Bottomwear,Shorts,Purple,Summer,2012.0,Sports,Urban Yoga Women Purple Shorts,images/28459.jpg
27623,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Scullers Men Beige Shorts,images/27623.jpg
7533,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's As T90 Black Short,images/7533.jpg
25948,Women,Accessories,Scarves,Scarves,Green,Summer,2012.0,Casual,Femella Women Green Scarf,images/25948.jpg
11341,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Light Blue Chicago Fit Jeans,images/11341.jpg
53109,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,Fabindia Silver Earrings,images/53109.jpg
59433,Women,Accessories,Bags,Clutches,Red,Summer,2015.0,Casual,Spice Art Women Red Clutch,images/59433.jpg
42847,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,French Connection Women Black Purse,images/42847.jpg
39380,Men,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Peter England Men Blue Party Jeans,images/39380.jpg
10438,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans,images/10438.jpg
29112,Women,Accessories,Socks,Socks,White,Winter,2015.0,Casual,Puma Women Pack of 3 Socks,images/29112.jpg
13249,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Brown Trousers,images/13249.jpg
46877,Men,Accessories,Socks,Socks,Beige,Summer,2012.0,Casual,Lino Perros Men Pack of 2 Socks,images/46877.jpg
19541,Men,Accessories,Gloves,Gloves,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Gloves,images/19541.jpg
57139,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Elle Women Black Etra Slim Fit Trousers,images/57139.jpg
49655,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,Mineral Pink & Green Skirt,images/49655.jpg
25941,Women,Accessories,Scarves,Scarves,Yellow,Summer,2012.0,Casual,Femella Women Yellow & Brown Scarf,images/25941.jpg
12162,Women,Apparel,Bottomwear,Leggings,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Blue Leggings,images/12162.jpg
42878,Women,Accessories,Bags,Clutches,Maroon,Summer,2012.0,Casual,,images/42878.jpg
35324,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,images/35324.jpg
19328,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011.0,Casual,Myntra Men Maroon Sweatshirt,images/19328.jpg
7737,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Sports,Puma Unisex Stripe Cat Black Cap,images/7737.jpg
24090,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Manchester United Men Red Sweatshirt,images/24090.jpg
25142,Women,Accessories,Bags,Clutches,Red,Winter,2015.0,Casual,Lino Perros Women Red Clutch,images/25142.jpg
32591,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,ONLY Women Pink Skirt,images/32591.jpg
16536,Women,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,Probase Women Checked Orange & Red Cap,images/16536.jpg
31126,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Gini and Jony Girls White Dress,images/31126.jpg
25714,Unisex,Accessories,Headwear,Caps,Black,Spring,2013.0,Casual,ADIDAS Unisex NBA Black Cap,images/25714.jpg
25946,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Brown Scarf,images/25946.jpg
19546,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Sweatshirt,images/19546.jpg
49236,Men,Accessories,Headwear,Caps,Cream,Fall,2012.0,Casual,Arrow Men Cream Cap,images/49236.jpg
21982,Women,Accessories,Bags,Clutches,Gold,Winter,2015.0,Casual,Murcia Women Casual Gold Clutch,images/21982.jpg
20850,Women,Accessories,Bags,Clutches,Green,Winter,2015.0,Casual,Spice Art Women White Beaded Elastic Flower Clutch,images/20850.jpg
54925,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Do U Speak Green Men Cream Shorts,images/54925.jpg
27044,Women,Accessories,Bags,Clutches,Black,Fall,2012.0,Casual,Yelloe Black Fur Zip Clutch,images/27044.jpg
49807,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Flying Machine Men Red Cap,images/49807.jpg
25713,Unisex,Accessories,Headwear,Caps,Black,Spring,2013.0,Sports,ADIDAS Unisex Chicago Bulls Black Cap,images/25713.jpg
58149,Women,Accessories,Headwear,Caps,Pink,Summer,2012.0,Casual,Puma Women Pink Sparkle Cat Cap,images/58149.jpg
11370,Women,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,United Colors Of Benetton Women Light Wintersweat Green Sweatshirts,images/11370.jpg
4989,Women,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Casual,Gini and Jony Girl's Fenil Bright Green Kidswear,images/4989.jpg
11142,Women,Accessories,Scarves,Scarves,Blue,Fall,2011.0,Casual,Scullers Women Solid Blue Scarves,images/11142.jpg
35323,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,images/35323.jpg
18209,Men,Accessories,Headwear,Caps,Navy Blue,Fall,2011.0,Casual,Manchester United Men Printed Navy Blue Cap,images/18209.jpg
13285,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Black Shorts,images/13285.jpg
56215,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Women Gold Earrings,images/56215.jpg
15340,Women,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Women Solid Black Shorts,images/15340.jpg
14000,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,Nike Men Printed Blue Jackets,images/14000.jpg
16757,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Spice Art Women Beaded Bow Black Clutch,images/16757.jpg
13225,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,images/13225.jpg
34063,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress,images/34063.jpg
34251,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2013.0,Sports,Proline Navy Shorts,images/34251.jpg
43303,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Dress,images/43303.jpg
4929,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Gini and Jony Girl's Vanida Blue Dungree Kidswear,images/4929.jpg
35145,Women,Accessories,Bags,Clutches,Red,Summer,2012.0,Casual,Allen Solly Woman Red Clutch,images/35145.jpg
43793,Women,Accessories,Jewellery,Earrings,Gold,Summer,2012.0,Ethnic,Royal Diadem White Earrings,images/43793.jpg
38830,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Latin Quarters Women Navy Blue Printed Dress,images/38830.jpg
52840,Women,Accessories,Jewellery,Earrings,Red,Summer,2012.0,Casual,Adrika Red Earrings,images/52840.jpg
25912,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Casual,Femella Women Cream Leggings,images/25912.jpg
39327,Girls,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Leggings,images/39327.jpg
26935,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress,images/26935.jpg
3901,Girls,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Disney Kids Girl's Pooh Denim Blue Skirt,images/3901.jpg
48720,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,images/48720.jpg
54971,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey Dress,images/54971.jpg
22591,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men Stripes Grey Sweatshirt,images/22591.jpg
43794,Women,Accessories,Jewellery,Earrings,Green,Summer,2012.0,Ethnic,Royal Diadem Gold & Green Earrings,images/43794.jpg
10661,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Doodle Girl Hot  Ice Wash Blue Shorts,images/10661.jpg
40111,Unisex,Accessories,Headwear,Caps,Black,Spring,2013.0,Casual,ADIDAS Unisex Black Cap,images/40111.jpg
38837,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink Printed Dress,images/38837.jpg
6477,Men,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Men Top White Jacket,images/6477.jpg
30602,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Boys Basketball Black Shorts,images/30602.jpg
48718,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Women Silver Earrings,images/48718.jpg
40747,Women,Accessories,Headwear,Caps,Beige,Winter,2012.0,Casual,Roxy Women Beige Cap,images/40747.jpg
41695,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Superman Men Navy Blue Printed Shorts,images/41695.jpg
54949,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012.0,Casual,Do u speak green Men Grey Sweatshirt,images/54949.jpg
28609,Men,Accessories,Headwear,Caps,Grey,Summer,2012.0,Casual,Nike Men Classic Swoosh Grey Cap,images/28609.jpg
25116,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Beads Silver Clutch,images/25116.jpg
34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,images/34064.jpg
20232,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Women Felt Blue Sweater,images/20232.jpg
5450,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Blue Short,images/5450.jpg
16750,Women,Accessories,Bags,Clutches,Beige,Winter,2015.0,Casual,Spice Art Women Gun Metal Leatherette Metallic Clutch,images/16750.jpg
13222,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,images/13222.jpg
43552,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,Puma Unisex Blue Complete Running Cap,images/43552.jpg
27225,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress,images/27225.jpg
54976,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Femella Women Pink Dress,images/54976.jpg
21119,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,s.Oliver Men Black Sweater,images/21119.jpg
19515,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater,images/19515.jpg
39320,Boys,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Navy Blue Shorts,images/39320.jpg
44922,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,Puma Men Red Cat Logo Shorts,images/44922.jpg
25129,Women,Accessories,Bags,Clutches,Gold,Winter,2015.0,Casual,Lino Perros Women Gems Gold Clutch,images/25129.jpg
21589,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Women Solid Black Swimsuit,images/21589.jpg
25915,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012.0,Casual,Femella Women Grey Leggings,images/25915.jpg
19171,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Printed Grey Sweatshirt,images/19171.jpg
16905,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Status Quo Men Solid Green Sweatshirt,images/16905.jpg
38459,Women,Accessories,Bags,Clutches,Silver,Fall,2012.0,Casual,Baggit Women Silver Clutch,images/38459.jpg
40771,Men,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,Quiksilver Men Blue Firsty Roundtails Cap,images/40771.jpg
10001,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011.0,Casual,Palm Tree Kids Girls Sp Jema Skt Blue Skirts,images/10001.jpg
23475,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Check Scarf,images/23475.jpg
40127,Girls,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Black Dress,images/40127.jpg
21110,Men,Apparel,Topwear,Sweaters,Charcoal,Fall,2011.0,Casual,s.Oliver Men Solid Charcoal Sweater,images/21110.jpg
47302,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,Baggit Women Brown Purse,images/47302.jpg
23481,Men,Accessories,Scarves,Scarves,Purple,Summer,2012.0,Casual,Arrow Men Purple Check Scarf,images/23481.jpg
20204,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Wrangler Men Flock Print Grey Sweatshirt,images/20204.jpg
25120,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Beaded Black Clutch,images/25120.jpg
48523,Women,Apparel,Dress,Jumpsuit,Magenta,Winter,2011.0,Casual,French Connection Women Magenta Playsuit,images/48523.jpg
9436,Unisex,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,Nike Unisex Rafa Bull Log Black Caps,images/9436.jpg
19523,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Grey Sweater,images/19523.jpg
39124,Women,Apparel,Bottomwear,Leggings,Beige,Fall,2012.0,Casual,Aneri Women Beige Leggings,images/39124.jpg
33270,Girls,Apparel,Bottomwear,Skirts,White,Summer,2012.0,Casual,Gini & Jony Girls White Skirt,images/33270.jpg
5005,Women,Apparel,Bottomwear,Skirts,Red,Summer,2011.0,Casual,Gini and Jony Girl's Glinda Red Kidswear,images/5005.jpg
25127,Women,Accessories,Bags,Clutches,Purple,Winter,2015.0,Casual,Lino Perros Women Gems Purple Clutch,images/25127.jpg
23486,Men,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Arrow Men Grey Check Scarf,images/23486.jpg
20203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Wrangler Men Flock Print Black Sweatshirt,images/20203.jpg
15322,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Nike Men Solid Black Jacket,images/15322.jpg
23472,Men,Accessories,Scarves,Scarves,Purple,Winter,2015.0,Casual,Lino Perros Men Purple Scarf,images/23472.jpg
18865,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011.0,Casual,Puma Men Red Sports Heritage Sweatshirt,images/18865.jpg
19524,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Blue Sweater,images/19524.jpg
39123,Women,Apparel,Bottomwear,Leggings,White,Fall,2012.0,Casual,Aneri Women White Leggings,images/39123.jpg
25118,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Lino Perros Women Beaded Black Clutch,images/25118.jpg
11099,Women,Apparel,Bottomwear,Leggings,Black,Fall,2011.0,Ethnic,Scullers Women Solid Black Leggings,images/11099.jpg
9771,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,ADIDAS Men Adna Blue Jackets,images/9771.jpg
58254,Women,Accessories,Bags,Clutches,Teal,Summer,2012.0,Casual,Baggit Women Teal Purse,images/58254.jpg
57812,Women,Apparel,Dress,Jumpsuit,Brown,Summer,2012.0,Casual,United Colors of Benetton Women Brown Jumpsuit,images/57812.jpg
49789,Men,Accessories,Headwear,Caps,Red,Summer,2012.0,Casual,Flying Machine Men Red Cap,images/49789.jpg
52563,Women,Accessories,Bags,Clutches,Red,Summer,2012.0,Casual,Mod'acc Women Red Coin Purse,images/52563.jpg
11260,Women,Apparel,Bottomwear,Skirts,Green,Summer,2011.0,Casual,Palm Tree Kids Girl Sp Jace Sko Green Skirts,images/11260.jpg
17197,Men,Apparel,Topwear,Sweaters,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Stripes Green Sweater,images/17197.jpg
28540,Men,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Men Hurricane Vapor Red Jacket,images/28540.jpg
19809,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Grey Sweaters,images/19809.jpg
8496,Women,Apparel,Bottomwear,Skirts,Cream,Fall,2011.0,Casual,Forever New Women Cappuccino Cream Skirts,images/8496.jpg
21439,Women,Accessories,Headwear,Caps,Purple,Summer,2012.0,Casual,Roxy Women Be Happy Purple Cap,images/21439.jpg
43072,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Nike Unisex Black Cap,images/43072.jpg
20376,Women,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Casual,Urban Yoga Women Solid Blue Jacket,images/20376.jpg
48493,Women,Apparel,Bottomwear,Skirts,Black,Winter,2011.0,Casual,French Connection Women Black Skirt,images/48493.jpg
19003,Women,Apparel,Topwear,Sweatshirts,Red,Summer,2011.0,Casual,ADIDAS Originals Women Trefoil Hoodie Red Sweatshirt,images/19003.jpg
17199,Men,Apparel,Topwear,Sweaters,Grey,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Grey Sweater,images/17199.jpg
13961,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,Jealous 21 Women Solid Pink Sweaters,images/13961.jpg
38146,Unisex,Accessories,Headwear,Caps,Grey,Summer,2012.0,Casual,Wildcraft Unisex Grey Beanie,images/38146.jpg
13995,Women,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,Nike Women Solid Blue Jackets,images/13995.jpg
30925,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Ethnic,Fabindia Women Printed Black Ghera Skirt,images/30925.jpg
29034,Unisex,Accessories,Headwear,Caps,Navy Blue,Summer,2012.0,Casual,ADIDAS Unisex Line Age Navy Blue Cap,images/29034.jpg
49787,Men,Accessories,Headwear,Caps,White,Summer,2012.0,Casual,Flying Machine Men White Cap,images/49787.jpg
17951,Unisex,Accessories,Headwear,Caps,Red,Fall,2011.0,Casual,Nike Unisex Knit Beanie Red Skull Cap,images/17951.jpg
13162,Unisex,Accessories,Headwear,Caps,White,Fall,2011.0,Casual,Puma Unisex Unisex Cat Logo White Caps,images/13162.jpg
22625,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Sports,Nike Men Solid Black Sweater,images/22625.jpg
8833,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Spykar Men Rts Vneck Black Black Sweaters,images/8833.jpg
42350,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Flying Machine Women Black Leggings,images/42350.jpg
17152,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jacket,images/17152.jpg
37555,Girls,Accessories,Gloves,Gloves,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girl Pink Mittens,images/37555.jpg
21602,Women,Apparel,Topwear,Sweaters,Grey,Winter,2012.0,Casual,Roxy Women Grey Striped Sweater,images/21602.jpg
40063,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,ADIDAS Unisex Blue Cap,images/40063.jpg
17956,Women,Accessories,Headwear,Caps,Purple,Fall,2011.0,Sports,Nike Women Stay Cool Purple Cap,images/17956.jpg
23951,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Provogue Men Black Sweater,images/23951.jpg
30922,Women,Apparel,Bottomwear,Skirts,Rust,Summer,2012.0,Ethnic,Fabindia Women Printed Rust Skirt,images/30922.jpg
14985,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,ADIDAS Men Printed Blue Sweatshirts,images/14985.jpg
20378,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Urban Yoga Women Printed Black Sweatshirt,images/20378.jpg
19004,Women,Apparel,Topwear,Jackets,Red,Summer,2011.0,Casual,ADIDAS Originals Women Firebird Red Jacket,images/19004.jpg
19236,Men,Accessories,Scarves,Scarves,Off White,Fall,2011.0,Casual,Puma Men Solid Off White Scarvf,images/19236.jpg
8498,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2011.0,Casual,Forever New Women Coral Check Grey Skirts,images/8498.jpg
15602,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,Nike Men Casual Black Sweatshirts,images/15602.jpg
20347,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Scullers For Her Women Solid Black Sweater,images/20347.jpg
10572,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Puma Men Knitted Red Sweaters,images/10572.jpg
32410,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Sports,ADIDAS Women Blue Leggings,images/32410.jpg
57087,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012.0,Casual,Elle Women Yellow Skirt,images/57087.jpg
9946,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Sports,ADIDAS Men Frnt Str Black Sweaters,images/9946.jpg
47671,Women,Accessories,Scarves,Scarves,White,Summer,2012.0,Casual,Femella Women White & Black Scarf,images/47671.jpg
54054,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Myntra Women Green Leggings,images/54054.jpg
15464,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,Puma Men Frost HD Black Jackets,images/15464.jpg
25037,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Casual,Nike Women Long Purple Leggings,images/25037.jpg
31605,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Running Black Skirt with Capris,images/31605.jpg
35097,Women,Accessories,Scarves,Scarves,Pink,Winter,2011.0,Casual,Allen Solly Women Pink  Scarf,images/35097.jpg
19639,Women,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Solid Olive Sweatshirt,images/19639.jpg
16443,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Levis Men Printed Black Sweatshirts,images/16443.jpg
23139,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,Quechua Men Fleece Olive Sweatshirt,images/23139.jpg
18176,Boys,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,Doodle Kids-Boys Flap 02 Green Sweatshirt,images/18176.jpg
18512,Men,Apparel,Topwear,Jackets,Red,Fall,2011.0,Casual,C Vox Men Red Jacket,images/18512.jpg
59122,Men,Apparel,Topwear,Jackets,Grey,Summer,2012.0,Casual,Just Natural Men Grey Jacket,images/59122.jpg
16444,Men,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,Levis Men Printed Olive Sweatshirts,images/16444.jpg
13304,Women,Apparel,Bottomwear,Skirts,Red,Fall,2011.0,Casual,Gini and Jony Kids Girls Solid Red Skirts,images/13304.jpg
35090,Women,Accessories,Scarves,Scarves,Olive,Summer,2012.0,Casual,Allen Solly Woman Check Olive Scarf,images/35090.jpg
54053,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Myntra Women White Leggings,images/54053.jpg
21464,Women,Apparel,Topwear,Sweaters,Grey,Winter,2012.0,Casual,Roxy Women Grey Sweater,images/21464.jpg
15007,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Originals Men Solid Black Jackets,images/15007.jpg
43679,Women,Apparel,Dress,Jumpsuit,Orange,Summer,2012.0,Casual,French Connection Women Orange Playsuit,images/43679.jpg
15038,Women,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Women Stripes Grey Sweaters,images/15038.jpg
18727,Women,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Arrow Woman Venetia Navy Blue Sweater,images/18727.jpg
17905,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men Casual Black Sweatshirt,images/17905.jpg
1579,Men,Apparel,Topwear,Jackets,Grey,Fall,2010.0,Sports,Domyos Men Grey Second Skin Jacket,images/1579.jpg
1584,Unisex,Apparel,Topwear,Jackets,White,Summer,2011.0,Casual,Domyos Unisex Feather-light Jacket,images/1584.jpg
16016,Men,Accessories,Scarves,Scarves,White,Fall,2011.0,Casual,Turtle Check Men White Scarf,images/16016.jpg
41315,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Leggings,images/41315.jpg
15031,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,ADIDAS Women Stripes Pink Sweaters,images/15031.jpg
33960,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings,images/33960.jpg
18711,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,Arrow Woman Printed Brown Skirt,images/18711.jpg
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,images/57089.jpg
18523,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Men Control Freak Black Jacket,images/18523.jpg
23302,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Ethnic,W Women Brown Leggings,images/23302.jpg
15036,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,ADIDAS Women Stripes Blue Sweaters,images/15036.jpg
4461,Men,Apparel,Topwear,Jackets,Black,Summer,2011.0,Sports,Nike Men Manu Show Time Black Jacket,images/4461.jpg
18729,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011.0,Casual,Arrow Woman Keisha Magenta Sweater,images/18729.jpg
14322,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets,images/14322.jpg
16011,Men,Accessories,Scarves,Scarves,Black,Fall,2011.0,Casual,Turtle Check Men Black Scarf,images/16011.jpg
33958,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,Femella Women Blue Leggings,images/33958.jpg
1583,Women,Apparel,Bottomwear,Swimwear,Black,Fall,2010.0,Sports,Nabaiji Women Black Swimsuit,images/1583.jpg
18524,Women,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,C Vox Women Solid 1351 Black Jacket,images/18524.jpg
15009,Men,Apparel,Topwear,Jackets,Blue,Fall,2011.0,Sports,ADIDAS Men Blue Jacket,images/15009.jpg
18311,Men,Apparel,Topwear,Sweaters,Green,Summer,2011.0,Casual,Wills Lifestyle Men Striped Green Sweater,images/18311.jpg
30923,Women,Apparel,Bottomwear,Skirts,Mustard,Summer,2012.0,Ethnic,Fabindia Women Printed Mustard Skirt,images/30923.jpg
20346,Women,Apparel,Topwear,Sweaters,Pink,Fall,2011.0,Casual,Scullers For Her Women Solid Pink Sweater,images/20346.jpg
17154,Men,Apparel,Topwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket,images/17154.jpg
8499,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Forever New Women Blossom  Pink Printed Skirt,images/8499.jpg
15603,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jackets,images/15603.jpg
